Wavelength	Smoothed_1	Smoothed_2	Smoothed_3	Smoothed_4	Smoothed_5	Smoothed_6	Smoothed_7	Smoothed_8	Smoothed_9	Smoothed_10	Smoothed_11	Smoothed_12	Smoothed_13	Smoothed_14	Smoothed_15	Smoothed_16	Smoothed_17	Smoothed_18	Smoothed_19	Smoothed_20	Smoothed_21	Smoothed_22	Smoothed_23	Smoothed_24	Smoothed_25	Smoothed_26	Smoothed_27	Smoothed_28	Smoothed_29	Smoothed_30
735.000000	113.502587	111.056737	126.748392	122.573986	117.941352	115.881119	115.086830	117.192774	113.815361	115.843823	114.851702	122.883869	115.175035	115.178998	116.210559	115.541259	113.364872	118.178298	118.842517	115.698578	115.770536	113.918881	113.943776	115.475781	118.668065	128.568695	123.024802	117.647273	107.454802	114.457156
736.000000	108.343007	110.995035	123.290443	115.501072	115.654779	112.659930	107.972611	115.311422	104.915711	111.549650	110.126830	119.667995	108.601911	109.498345	112.753077	113.697063	105.413823	111.840862	117.346923	110.801632	110.660583	115.858089	109.537086	110.035664	116.031096	121.648671	117.377716	111.380000	102.093380	110.046317
737.000000	102.943217	107.844499	118.139744	110.241865	113.160606	110.401375	103.704033	114.197249	103.506317	109.151049	108.002681	112.780280	104.343030	104.578159	107.493916	112.058368	101.483893	105.697716	112.879394	103.865291	105.738462	113.308065	108.306946	106.732354	112.372494	112.851166	111.263823	105.346294	100.999650	105.484942
738.000000	98.914685	103.600093	112.712541	103.327925	107.438974	104.560280	101.247669	112.818531	100.436946	105.137413	100.453823	107.361445	101.572075	100.761865	101.043939	108.091142	99.999860	102.365175	107.861072	96.450396	102.816037	109.500466	106.497296	100.410676	107.980373	106.014359	106.259837	101.957366	97.825758	101.293287
739.000000	97.310443	98.007413	109.671049	101.773566	106.985991	103.458858	94.981445	110.532541	96.852471	102.818368	96.003543	100.685291	98.449184	98.659021	96.120280	102.320443	97.562611	95.986993	103.906224	88.601748	100.073846	106.126527	104.760979	96.635548	106.744476	99.954802	104.063473	99.379301	95.123916	96.992238
740.000000	92.633124	93.505758	104.955198	99.657436	102.484336	95.152494	93.154406	104.465035	93.566480	101.362308	92.400956	97.717483	95.795198	98.154126	92.883730	97.989044	97.672541	93.809277	97.047855	86.842821	95.697646	100.637016	100.031259	89.623706	100.941399	96.449627	103.508415	96.362145	92.324779	94.928438
741.000000	91.659953	88.502541	99.918881	99.944219	94.749371	88.571935	93.380606	97.457879	94.174569	98.787226	91.275058	93.445245	91.438065	97.065408	90.172587	93.693287	95.462494	91.812214	89.464848	86.277949	92.637179	98.225944	94.350140	84.384755	97.555035	91.751911	101.012914	92.088252	90.772098	93.497413
742.000000	87.305804	82.123566	92.031702	99.024545	89.146154	84.972448	92.992168	93.151492	92.295268	95.006690	89.160606	90.601305	87.448275	92.165315	85.576294	86.746946	93.987902	89.197459	85.744918	86.141166	87.704103	92.858671	91.514942	83.545455	94.082145	85.964406	97.638112	87.553566	89.678042	93.841026
743.000000	83.372517	79.202937	86.663986	93.697203	83.766247	81.882774	91.196154	86.968811	89.216783	93.564592	86.726620	86.532284	84.660606	88.806037	80.996783	82.978718	90.821049	85.508462	86.231608	86.743543	84.739161	86.457459	87.016900	83.872191	89.551818	83.547483	91.109417	85.533357	85.656993	94.848648
744.000000	79.134312	77.894545	84.498601	86.729580	78.112308	76.629720	89.418368	82.451608	87.337156	88.235641	80.900676	83.194499	80.571399	84.442681	76.608788	77.793147	88.159604	83.492914	84.862984	85.429464	81.722448	81.581026	81.237506	82.652797	83.059977	80.052984	84.886737	84.102821	83.337879	91.666340
745.000000	75.356014	77.968508	80.378392	82.567739	77.263869	74.170000	87.287949	80.044545	84.699417	82.199138	77.458765	79.827692	78.710326	81.116597	77.719207	74.898834	84.628928	80.779184	84.702028	82.022960	76.391375	77.251119	75.789044	79.684639	78.862657	77.866690	76.018904	79.369417	78.668881	86.696084
746.000000	73.428275	77.681049	77.433963	75.501119	74.499068	71.433963	82.390047	77.936410	79.344242	77.481585	74.472657	76.274988	78.555618	77.052937	76.040000	74.202005	80.009883	74.035664	79.567739	79.544825	73.469441	77.370210	75.433543	78.771608	73.765851	75.710466	72.061725	75.702494	74.013357	80.766853
747.000000	71.351935	74.479301	71.860606	69.792308	72.363590	69.759580	79.301841	76.382005	76.101935	73.186667	73.249534	73.195058	76.266876	74.255688	74.725338	71.458695	76.138904	69.909464	75.486713	78.875455	71.879371	73.966970	74.866317	76.249883	68.475221	74.125455	68.137716	73.501329	70.990000	74.787576
748.000000	72.112681	71.588205	68.700629	65.597296	70.034406	67.569091	75.314615	73.485804	71.643170	68.419464	68.040093	70.299650	74.751958	68.973846	71.606177	68.199231	71.326084	65.146550	70.583660	76.066970	70.177389	69.802937	73.656084	73.312494	65.738392	73.807389	65.553124	70.936737	67.269301	66.733800
749.000000	69.433683	68.804825	69.985338	62.297855	69.630816	65.488298	71.491795	70.316131	68.375058	64.517483	64.532914	65.747949	73.617622	66.967273	67.625268	64.720629	68.425688	61.508741	66.437809	70.353450	68.749347	66.118485	69.453497	72.662005	64.234476	71.257016	65.234336	67.239138	63.417972	58.316597
750.000000	66.806503	65.695524	70.920862	57.923590	66.151772	60.043916	68.396923	64.054499	63.968368	62.363147	60.770723	63.011189	69.214079	65.637179	64.445851	62.549231	64.808555	62.555175	60.793310	67.703869	66.699347	63.243916	65.313450	69.798508	62.335944	69.755058	62.585478	63.651935	59.569790	51.167389
751.000000	65.985058	62.250676	68.469277	56.557786	63.177249	57.949417	66.707273	57.744918	60.306131	58.583403	58.572028	61.132890	62.035035	61.277436	61.343613	59.927692	60.360746	64.325641	56.302890	63.290839	63.154312	61.138159	61.282774	65.580350	61.778462	67.500373	60.078438	58.216597	56.704639	47.736410
752.000000	61.824755	59.257552	62.858182	54.186876	60.160536	56.628765	63.100769	55.443263	54.861329	55.049697	55.990093	58.034732	56.615291	57.195851	57.478671	56.855897	56.704359	63.014406	54.570420	61.402587	58.473193	57.141166	58.096270	61.080979	62.194312	64.438531	58.262448	56.234289	54.035571	49.410862
753.000000	58.395408	56.494709	61.114499	51.410256	56.725781	54.978182	59.340559	52.453869	53.752121	54.527855	53.980979	53.243030	52.271166	54.008974	53.257855	54.075012	53.460839	62.256317	52.602821	59.103124	53.863753	54.881958	55.935315	56.791865	59.446061	59.637483	57.535921	53.860326	53.543590	48.821585
754.000000	55.708182	54.751562	58.059674	49.259091	52.372657	51.910723	55.809091	52.079907	52.505967	50.098182	51.684755	50.237296	47.055408	51.213566	49.420606	51.458438	51.850746	61.708228	50.768182	56.092098	49.800886	53.836643	52.183403	53.001142	55.983077	53.545128	54.627716	52.743706	55.875524	47.735664
755.000000	53.847739	52.979487	54.529627	47.480886	51.608252	51.710093	51.819510	50.539744	51.043497	48.251655	50.579860	47.750490	45.507203	50.234685	49.108811	48.595198	52.106480	59.012145	49.585035	53.235641	45.425431	52.881492	51.144266	49.964779	52.726270	50.822821	51.959464	50.956760	57.504312	49.022541
756.000000	53.552448	50.118298	52.959720	45.559068	49.161422	51.994522	46.890699	48.621818	47.380746	46.261189	48.064802	46.358065	44.478625	47.280513	45.973100	45.286573	51.654476	52.859907	48.890886	52.775035	43.622424	52.895501	50.868508	48.277436	50.021748	48.971678	49.831678	47.707226	55.502424	48.467413
757.000000	52.066527	48.383240	46.042541	46.174685	46.580350	51.334639	42.563380	46.526876	46.086061	43.167646	46.603007	46.100373	42.810117	46.164592	44.700186	43.244965	48.376410	47.641935	50.362937	52.367156	41.486434	52.505711	50.231119	45.148765	46.974242	47.197949	45.764615	46.122564	53.496993	48.671119
758.000000	50.926177	46.884802	43.459184	44.639650	44.932424	49.176457	39.449441	44.432238	45.204242	41.812284	43.065688	45.924685	44.573660	43.261608	43.096550	40.149650	45.036154	42.303263	49.202960	49.226154	42.437133	51.180746	47.898438	44.601445	45.490303	44.604802	42.837879	43.800093	51.356270	49.198345
759.000000	47.598718	46.045478	42.406154	42.514476	43.515338	46.927156	37.245874	43.493030	41.725245	41.224452	39.655478	45.178578	44.297646	44.534988	40.727040	39.258392	43.203100	37.620140	47.515035	46.906830	44.184196	48.225152	44.850839	45.282611	43.203986	42.074895	40.778485	41.698322	48.428858	45.781329
760.000000	45.993054	45.168788	41.122867	39.972867	41.482261	44.499604	35.207879	41.522937	38.559977	39.873613	36.235291	43.277925	42.968555	42.694289	39.245221	38.225012	41.124872	35.145221	44.358928	42.987762	44.467925	47.396783	43.632611	43.915152	41.944172	40.015478	37.914685	39.144522	42.916970	42.592541
761.000000	43.220862	43.707949	38.914779	39.441911	39.553869	43.310117	33.592844	39.583450	36.028089	38.949744	36.086177	41.408834	39.954615	41.942005	36.272378	36.728695	37.321515	36.510023	41.603124	38.642051	41.357483	44.562517	41.869394	42.842448	42.168485	39.833077	35.322611	37.779720	37.578159	41.513450
762.000000	39.320699	42.398555	37.108904	38.367739	38.228695	40.888904	33.334709	39.643753	31.902401	37.532727	33.661935	39.391538	36.975921	41.247110	34.664895	37.711538	34.862354	36.437692	38.309814	34.439837	39.774499	41.121748	40.944452	41.046387	41.397925	39.131515	35.092331	36.513543	32.910070	39.201608
763.000000	37.316946	38.366084	36.659930	38.963916	36.994872	38.021259	32.312844	39.012914	30.869930	37.046480	32.959697	36.692960	34.354266	39.070862	32.876107	36.047483	32.386667	37.144266	34.927086	29.984545	37.641935	38.630093	39.705804	39.413776	39.135991	36.620093	35.417110	35.089767	33.014988	36.247506
764.000000	35.905152	36.068578	33.704452	38.630793	35.470932	34.414732	32.449907	38.710350	29.103636	35.200583	31.610047	34.890326	33.538275	38.037133	34.218928	35.997389	32.451049	36.178671	30.999580	26.265105	35.549114	37.069021	36.796760	36.034569	38.795991	36.575897	35.241725	34.161235	33.006993	33.772471
765.000000	34.564452	31.530163	31.490793	36.879720	34.748322	33.046760	32.161795	36.190373	27.023263	35.289977	31.129883	33.330699	32.743357	36.609044	35.717832	35.420350	34.215385	36.802448	27.803566	26.056084	33.090350	34.258159	36.435198	33.941352	37.520653	35.632331	35.373683	33.450559	34.742960	32.670047
766.000000	33.261422	28.469790	30.904825	36.243147	32.579557	30.786737	31.672354	34.211329	25.354872	33.536993	30.025361	31.221585	31.298275	33.394079	34.014592	33.475501	35.065571	35.975688	25.992168	26.062145	32.865641	32.106480	35.067063	32.389371	36.506783	34.583776	34.123683	32.586340	33.524103	30.904918
767.000000	30.651818	25.999231	28.234918	35.139604	30.683007	29.505524	30.711888	31.724732	27.779138	31.689044	29.556597	29.885455	31.215944	32.485688	33.392098	32.283170	34.762657	35.055524	24.972028	27.209674	31.849138	30.412448	32.771678	29.890420	34.702261	33.165711	33.602611	31.026131	33.308089	30.655431
768.000000	28.020816	22.845921	27.214452	31.988928	27.922051	28.828881	30.031515	30.898392	29.033823	31.199860	28.136154	28.931748	31.153939	31.580466	32.875851	30.145221	32.765781	31.169720	26.601981	28.003170	32.009324	29.261305	29.980466	27.739487	33.038462	32.476503	32.893124	29.700862	32.253566	31.143986
769.000000	25.506387	21.394615	25.990886	28.661911	27.756131	29.074359	28.359068	28.851678	27.336760	29.914056	26.259557	26.967855	29.525012	31.176131	31.437389	28.218089	31.172867	28.466737	27.458881	29.128881	31.984732	27.450606	27.439534	26.524172	30.534988	33.135245	32.474336	28.964522	29.870606	30.227133
770.000000	25.118485	20.574103	25.883566	25.141469	25.798578	29.523450	27.203030	27.037576	29.228205	27.233054	25.626457	24.059814	28.003939	28.667040	29.043380	25.865245	30.146970	26.501026	26.880280	30.637576	30.714592	28.361305	24.401492	25.554779	27.823217	32.548112	29.074126	27.861212	25.419394	28.608531
771.000000	25.032844	21.830140	25.055291	23.556154	23.768718	28.962051	23.893147	23.977016	30.754709	26.630233	26.652331	23.666317	26.328904	27.313263	25.153357	24.385035	27.534685	26.840676	24.945501	30.729044	28.574848	27.450280	22.794499	26.558741	27.054545	32.851259	26.591445	25.936364	22.000350	27.045175
772.000000	23.302308	21.937925	24.100420	21.736573	22.451562	26.970396	22.084545	22.259953	28.746876	26.220839	25.433613	23.289977	25.095361	25.913660	22.291678	23.156107	25.389604	25.065781	24.328508	29.777319	27.699837	27.922261	22.741049	26.703427	25.860746	31.965035	24.191725	23.922191	19.590140	24.014289
773.000000	21.669627	21.644499	23.100816	21.190396	21.938228	24.970000	20.994545	22.178998	25.827273	24.686830	24.999977	23.077226	23.419627	24.377972	20.237925	20.301935	22.578811	22.267459	25.105035	27.707925	26.759277	27.207552	21.977786	26.334988	25.198695	30.334359	24.384382	21.711632	20.152727	21.001981
774.000000	19.898881	21.560816	21.688415	19.788065	20.602028	22.947599	20.477576	23.753100	24.198322	23.993846	23.295035	22.778415	22.240793	22.122984	19.861841	20.698765	21.927902	19.806443	23.931235	25.171189	23.950653	24.703566	21.328951	25.634709	24.174312	27.909487	22.862331	20.737646	19.838065	19.806061
775.000000	17.279837	20.368788	20.827995	19.973939	19.898205	20.928718	19.301678	23.528788	23.514755	23.161375	21.318298	22.442564	21.172890	20.881329	18.105385	20.963869	22.359953	18.542678	21.732727	23.189883	22.237692	22.060536	22.594802	25.700699	21.778159	24.623753	21.920093	21.360466	20.771329	17.554779
776.000000	15.934219	21.343193	20.626247	21.456769	19.213781	18.209231	18.523007	24.322774	22.153310	21.888508	20.796247	21.470909	20.984196	17.824988	17.040140	20.552937	22.435944	17.175907	20.156061	19.506527	20.103030	20.495618	21.761888	24.961655	20.664406	21.513776	21.718531	22.230816	19.438182	17.420862
777.000000	14.360699	21.709114	19.633916	22.128098	17.786834	18.513333	17.331538	22.806131	21.850210	21.098345	20.260168	21.900769	21.148485	18.074499	17.209068	19.216014	22.030140	15.674636	20.051981	18.165664	18.889231	17.780443	20.692517	23.443613	19.742471	19.076364	22.860023	21.530186	18.954359	17.795711
778.000000	13.208555	20.461725	18.485711	21.922830	16.271636	18.605431	17.117366	23.380466	20.704126	19.420163	17.989632	20.913380	20.131282	18.789091	17.800536	19.026410	21.007576	13.488723	21.883869	15.425618	17.570210	16.121678	20.957669	21.452075	19.651002	17.885035	22.647389	22.131212	19.670210	17.398345
779.000000	13.477413	19.343497	18.894653	19.979450	16.731869	18.080862	16.317203	22.297552	18.015594	18.212121	16.876858	18.733310	19.818998	17.957855	19.087879	16.935315	19.850653	12.831147	21.111865	14.715338	18.627249	15.207534	19.833054	19.488322	19.423869	18.398611	21.142774	22.653566	19.694942	17.680746
780.000000	15.402564	18.127366	17.685981	18.256769	16.358839	18.584172	16.207040	22.344709	17.635455	16.369021	15.959212	17.128182	18.844872	17.607995	18.988368	16.216643	19.029254	12.356681	19.678182	15.734615	18.970000	15.289830	18.380326	19.535245	18.523986	16.927154	18.604592	21.205175	19.693217	17.684639
781.000000	17.020280	18.796946	16.414047	16.488774	16.422765	18.642401	14.996783	19.874406	18.315049	15.094266	15.367650	17.317249	19.179790	17.145828	17.668858	15.779021	17.994266	12.410375	18.409800	16.333622	18.107296	14.836974	18.820513	19.561888	19.454522	16.606350	18.324359	19.764965	19.833613	18.011352
782.000000	16.698904	18.410186	15.538755	15.594019	15.258697	17.836900	14.355408	18.320932	16.863510	13.909697	15.599422	17.308625	19.109650	17.387343	16.797972	15.184219	16.265105	11.218662	17.855452	17.222259	17.837389	14.982953	18.301772	18.198112	20.640839	16.764846	16.401049	18.345035	19.238741	16.473473
783.000000	15.966527	18.207832	14.611436	15.627944	14.822112	16.498124	14.708298	19.324965	15.727590	12.896270	14.998350	18.255291	17.651585	16.492587	15.426317	15.413473	15.529441	11.651145	18.629473	16.749497	18.794476	14.451660	17.426503	15.704312	21.255944	15.620918	16.769184	16.446993	18.425082	15.673473
784.000000	15.905198	16.726807	13.521133	14.172615	14.859746	14.673403	14.547389	20.773837	15.250900	12.381422	14.111240	17.437925	16.659883	16.589744	14.698159	16.580769	16.459720	12.263510	17.063284	16.412212	18.977249	13.385168	16.926713	15.314685	20.335944	14.695802	14.799441	17.253720	16.975058	16.210746
785.000000	14.849417	17.874601	12.258312	14.441030	15.828639	13.103396	14.125688	18.898685	16.115422	12.486224	13.227557	16.885315	16.869604	17.515082	14.247338	16.650513	17.243869	12.684807	16.253166	15.840942	18.883347	14.580238	17.758448	14.718751	19.009510	16.341315	13.938322	16.337345	16.346037	16.137305
786.000000	15.090676	18.673238	12.140503	14.290657	15.845573	11.499900	14.559138	17.930737	16.600037	12.901690	14.319841	16.095082	17.315431	16.450536	13.780156	15.852005	18.363315	13.016438	14.070252	15.708925	16.602904	16.332114	16.376909	12.050697	17.052821	16.822221	14.285464	14.743068	14.877436	16.496117
787.000000	14.293427	18.812629	13.220573	12.466615	14.671035	11.728431	14.959897	15.075935	17.761203	12.956970	15.582009	15.962751	16.578275	17.381119	13.539883	14.966550	17.949909	14.181380	12.457828	15.317702	16.584256	16.717883	15.283949	11.997166	15.205967	15.924214	14.852993	13.167765	15.000233	15.844322
788.000000	13.198601	16.730100	12.074897	12.335450	14.585825	11.965904	15.035748	14.161133	18.465538	12.140851	15.150347	14.704219	15.300839	17.292890	11.734079	14.016830	17.097497	14.893408	12.237501	15.471914	16.832228	17.936963	14.725464	12.564986	14.871352	15.101196	14.891152	13.187170	15.955035	14.043669
789.000000	13.573380	13.937152	11.640037	10.703026	15.463296	11.353995	14.264163	13.335772	18.199921	13.572704	14.961653	13.952331	14.253403	16.380760	10.443497	12.926876	15.333103	15.109112	11.606779	15.695364	17.647986	19.239492	13.564555	12.584904	14.917711	15.678667	14.989758	12.911121	16.542914	14.699096
790.000000	13.752284	13.282641	10.354697	10.408760	15.756240	11.442601	13.001809	13.681044	17.696774	12.645256	13.334065	13.668480	13.440769	14.397438	9.106247	12.210084	12.770107	16.295417	12.526709	16.959629	16.301226	19.655972	12.644124	15.164310	14.207396	14.245487	14.900998	12.099268	15.711527	15.331469
791.000000	13.807879	13.526009	10.921795	10.800415	15.963063	11.029103	12.409501	11.498807	18.732811	12.204779	11.679368	13.485963	13.515711	12.594839	8.789091	10.938336	11.780655	16.280210	13.562186	16.435131	14.403068	19.351075	11.604671	16.010837	14.574168	13.156303	14.676942	13.091634	14.522424	14.274883
792.000000	12.543217	13.260963	11.988739	12.944005	13.004909	9.641026	11.868476	11.011091	17.314009	11.490175	11.018914	13.555007	13.138928	11.250888	9.437179	11.839515	11.208242	16.367273	13.205918	15.616471	12.942205	18.039431	10.681890	15.512305	14.392548	12.839147	13.681016	13.787375	14.027797	12.303170
793.000000	12.525641	13.767166	12.179282	14.502839	11.323086	8.507436	12.809152	11.406949	16.197110	11.373534	10.997149	13.239483	12.245385	9.979664	10.417035	12.334709	12.465737	16.959184	13.788751	12.644000	12.868406	16.681527	9.950597	15.956762	14.780205	11.945231	12.607301	13.340406	13.004196	12.664730
794.000000	12.424254	13.690676	11.887161	15.126033	10.333427	8.063077	13.134667	11.536541	14.532280	10.516179	10.561783	11.268841	11.043147	11.528002	11.263131	11.657389	12.996389	17.221422	14.054193	11.659105	13.136145	14.437091	10.232916	16.333769	14.855718	11.682224	11.132946	12.905044	13.105117	12.354263
795.000000	11.836900	13.331310	12.056462	14.858455	8.831133	8.622695	13.022191	10.080256	13.614121	11.124182	9.385571	11.348270	12.307576	11.587490	12.482140	11.193916	12.853266	17.080559	14.841604	12.116075	13.273026	12.569329	11.707170	15.623245	14.432396	13.381781	9.021723	11.331476	13.952331	12.212608
796.000000	11.084918	11.375268	12.163317	14.076361	7.328795	9.376005	13.716191	9.271221	12.963455	10.655424	9.904977	10.990904	12.791841	11.984620	13.498217	10.694061	13.522681	15.404452	14.192711	13.101198	12.454214	9.797049	11.881776	13.730492	13.641753	13.414821	8.023664	9.665413	14.877086	11.029697
797.000000	10.584953	9.283058	11.964184	12.767795	6.020851	10.138057	13.713960	8.505015	12.559818	10.095879	10.613106	10.893737	13.668869	12.213361	14.411357	10.421166	14.276611	13.714277	13.299529	14.248009	11.564075	8.011601	12.278678	11.666226	12.780110	13.281646	7.848028	8.870486	15.411737	10.238823
798.000000	10.540128	7.458993	11.342767	10.959100	5.017030	10.684970	12.549524	7.812699	12.437394	9.512576	11.332252	11.128492	15.032028	12.118967	15.178559	10.529338	15.068879	12.424079	12.298235	15.251702	10.723119	7.954811	13.087079	9.739620	11.948455	13.031016	8.778107	9.543455	15.185280	10.248618
799.000000	11.153566	6.307385	10.182769	8.676622	4.427063	10.792860	9.756909	7.225336	12.630364	8.972545	11.884706	11.766895	16.974685	11.546692	15.756825	11.172685	15.853308	11.947902	11.325007	15.807469	10.051860	10.368503	14.496182	8.259846	11.247776	12.711692	11.097196	12.281077	13.826713	11.467713
800.000000	12.628392	6.232545	8.367895	5.946706	4.360678	10.237846	4.870140	6.773986	13.172909	8.542818	12.092762	12.880671	19.590210	10.341790	16.103154	12.505315	16.583720	12.699790	10.516021	15.610503	9.670811	15.994503	16.695189	7.536077	10.779063	12.372434	15.088587	17.680112	10.965035	14.304741
